date,Temperature,Humidity,Light,CO2,HumidityRatio,Occupancy,day,hour,pred_RF,pred_SVM,pred_MLP
2015-02-17 19:51:00,21.1,34.29,0.0,1489.0,0.005313428,0,1,19,0,0,0
2015-02-17 19:52:00,21.1,34.29,0.0,1493.5,0.005313428,0,1,19,0,0,0
2015-02-17 19:53:00,21.1,34.29,0.0,1491.0,0.005313428,0,1,19,0,0,0
2015-02-17 19:53:00,21.1,34.245,0.0,1488.5,0.005306395,0,1,19,0,0,0
2015-02-17 19:54:00,21.1,34.245,0.0,1504.0,0.005306395,0,1,19,0,0,0
2015-02-17 19:56:00,21.1,34.2,0.0,1500.5,0.0052993630000000005,0,1,19,0,0,0
2015-02-17 19:57:00,21.1,34.245,0.0,1510.5,0.005306395,0,1,19,0,0,0
2015-02-17 19:58:00,21.0,34.2,0.0,1511.0,0.005266626,0,1,19,0,0,0
2015-02-17 19:59:00,21.1,34.2,0.0,1520.0,0.0052993630000000005,0,1,19,0,0,0
2015-02-17 19:59:00,21.05,34.145,0.0,1516.0,0.005274404,0,1,19,0,0,0
2015-02-17 20:00:00,21.1,34.2,0.0,1515.5,0.0052993630000000005,0,1,20,0,0,0
2015-02-17 20:02:00,21.05,34.145,0.0,1515.5,0.005274404,0,1,20,0,0,0
2015-02-17 20:03:00,21.0,34.145,0.0,1526.0,0.005258085,0,1,20,0,0,0
2015-02-17 20:04:00,21.05,34.145,0.0,1530.5,0.005274404,0,1,20,0,0,0
2015-02-17 20:05:00,21.1,34.2,0.0,1520.5,0.0052993630000000005,0,1,20,0,0,0
2015-02-17 20:06:00,21.0,34.09,0.0,1518.5,0.005249544,0,1,20,0,0,0
2015-02-17 20:06:00,21.0,34.09,0.0,1520.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:08:00,21.0,34.09,0.0,1517.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:09:00,21.0,34.09,0.0,1518.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:10:00,21.0,34.09,0.0,1512.5,0.005249544,0,1,20,0,0,0
2015-02-17 20:10:00,21.0,34.09,0.0,1514.5,0.005249544,0,1,20,0,0,0
2015-02-17 20:12:00,21.0,34.09,0.0,1506.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:12:00,21.0,34.09,0.0,1493.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:13:00,21.0,34.09,0.0,1492.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:15:00,21.0,34.09,0.0,1472.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:16:00,21.0,34.09,0.0,1477.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:17:00,21.0,34.09,0.0,1483.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:18:00,21.0,34.09,0.0,1486.5,0.005249544,0,1,20,0,0,0
2015-02-17 20:19:00,21.0,34.09,0.0,1474.0,0.005249544,0,1,20,0,0,0
2015-02-17 20:19:00,20.9175,34.09,0.0,1477.0,0.005222759,0,1,20,0,0,0
2015-02-17 20:21:00,21.0,34.0,0.0,1481.0,0.0052355679999999995,0,1,20,0,0,0
2015-02-17 20:22:00,20.92666667,34.06,0.0,1492.0,0.005221092,0,1,20,0,0,0
2015-02-17 20:23:00,21.0,34.0,0.0,1507.5,0.0052355679999999995,0,1,20,0,0,0
2015-02-17 20:23:00,21.0,34.0,0.0,1501.333333,0.0052355679999999995,0,1,20,0,0,0
2015-02-17 20:25:00,21.0,34.0,0.0,1506.0,0.0052355679999999995,0,1,20,0,0,0
2015-02-17 20:25:00,21.0,34.0,0.0,1507.0,0.0052355679999999995,0,1,20,0,0,0
2015-02-17 20:26:00,20.945,34.0,0.0,1514.5,0.005217746,0,1,20,0,0,0
2015-02-17 20:28:00,20.945,33.95,0.0,1519.5,0.0052100079999999995,0,1,20,0,0,0
2015-02-17 20:29:00,20.9725,33.95,0.0,1523.5,0.005218899999999999,0,1,20,0,0,0
2015-02-17 20:30:00,21.0,33.9,0.0,1527.5,0.00522004,0,1,20,0,0,0
2015-02-17 20:31:00,20.96333333,33.9,0.0,1510.0,0.005208188,0,1,20,0,0,0
2015-02-17 20:31:00,21.0,33.9,0.0,1511.0,0.00522004,0,1,20,0,0,0
2015-02-17 20:32:00,20.945,33.9,0.0,1510.5,0.005202271,0,1,20,0,0,0
2015-02-17 20:34:00,21.0,33.9,0.0,1503.333333,0.00522004,0,1,20,0,0,0
2015-02-17 20:35:00,21.0,33.86333333,0.0,1507.333333,0.005214347,0,1,20,0,0,0
2015-02-17 20:36:00,20.945,33.79,0.0,1518.5,0.00518525,0,1,20,0,0,0
2015-02-17 20:37:00,21.0,33.79,0.0,1532.5,0.00520296,0,1,20,0,0,0
2015-02-17 20:38:00,21.0,33.9,0.0,1530.5,0.00522004,0,1,20,0,0,0
2015-02-17 20:38:00,21.0,33.79,0.0,1538.0,0.00520296,0,1,20,0,0,0
2015-02-17 20:39:00,21.0,33.79,0.0,1538.0,0.00520296,0,1,20,0,0,0
2015-02-17 20:41:00,21.0,33.79,0.0,1528.333333,0.00520296,0,1,20,0,0,0
2015-02-17 20:42:00,21.0,33.79,0.0,1533.0,0.00520296,0,1,20,0,0,0
2015-02-17 20:43:00,21.0,33.79,0.0,1528.0,0.00520296,0,1,20,0,0,0
2015-02-17 20:44:00,21.0,33.79,0.0,1522.0,0.00520296,0,1,20,0,0,0
2015-02-17 20:44:00,20.945,33.79,0.0,1517.0,0.00518525,0,1,20,0,0,0
2015-02-17 20:45:00,21.0,33.73,0.0,1511.0,0.005193644,0,1,20,0,0,0
2015-02-17 20:47:00,21.0,33.7,0.0,1510.333333,0.005188987,0,1,20,0,0,0
2015-02-17 20:48:00,21.0,33.7,0.0,1508.5,0.005188987,0,1,20,0,0,0
2015-02-17 20:49:00,21.0,33.7,0.0,1510.0,0.005188987,0,1,20,0,0,0
2015-02-17 20:50:00,21.0,33.7,0.0,1513.666667,0.005188987,0,1,20,0,0,0
2015-02-17 20:51:00,21.0,33.7,0.0,1516.0,0.005188987,0,1,20,0,0,0
2015-02-17 20:51:00,21.0,33.7,0.0,1512.0,0.005188987,0,1,20,0,0,0
2015-02-17 20:53:00,21.0,33.645,0.0,1512.0,0.005180447,0,1,20,0,0,0
2015-02-17 20:54:00,21.0,33.66333333,0.0,1501.333333,0.005183294000000001,0,1,20,0,0,0
2015-02-17 20:55:00,21.0,33.7,0.0,1500.0,0.005188987,0,1,20,0,0,0
2015-02-17 20:55:00,21.0,33.7,0.0,1501.333333,0.005188987,0,1,20,0,0,0
2015-02-17 20:57:00,21.0,33.7,0.0,1496.0,0.005188987,0,1,20,0,0,0
2015-02-17 20:57:00,21.0,33.59,0.0,1498.0,0.005171908,0,1,20,0,0,0
2015-02-17 20:58:00,21.0,33.59,0.0,1503.5,0.005171908,0,1,20,0,0,0
2015-02-17 21:00:00,21.0,33.59,0.0,1505.0,0.005171908,0,1,21,0,0,0
2015-02-17 21:01:00,21.0,33.59,0.0,1507.0,0.005171908,0,1,21,0,0,0
2015-02-17 21:02:00,20.945,33.59,0.0,1506.0,0.005154305,0,1,21,0,0,0
2015-02-17 21:03:00,21.0,33.59,0.0,1510.0,0.005171908,0,1,21,0,0,0
2015-02-17 21:04:00,21.0,33.59,0.0,1515.0,0.005171908,0,1,21,0,0,0
2015-02-17 21:04:00,21.0,33.545,0.0,1520.0,0.005164922,0,1,21,0,0,0
2015-02-17 21:06:00,20.96333333,33.5,0.0,1517.666667,0.005146225999999999,0,1,21,0,0,0
2015-02-17 21:07:00,21.0,33.5,0.0,1518.5,0.005157936,0,1,21,0,0,0
2015-02-17 21:08:00,20.96333333,33.5,0.0,1525.0,0.005146225999999999,0,1,21,0,0,0
2015-02-17 21:08:00,21.0,33.45,0.0,1528.0,0.005150174,0,1,21,0,0,0
2015-02-17 21:10:00,20.945,33.4,0.0,1533.0,0.005124909,0,1,21,0,0,0
2015-02-17 21:10:00,20.89,33.4,0.0,1542.0,0.005107459,0,1,21,0,0,0
2015-02-17 21:11:00,21.0,33.4,0.0,1543.5,0.005142412,0,1,21,0,0,0
2015-02-17 21:13:00,20.945,33.4,0.0,1557.5,0.005124909,0,1,21,0,0,0
2015-02-17 21:14:00,20.89,33.245,0.0,1565.5,0.005083563,0,1,21,0,0,0
2015-02-17 21:15:00,20.89,33.29,0.0,1564.0,0.005090501,0,1,21,0,0,0
2015-02-17 21:16:00,20.89,33.29,0.0,1542.5,0.005090501,0,1,21,0,0,0
2015-02-17 21:16:00,20.89,33.245,0.0,1537.0,0.005083563,0,1,21,0,0,0
2015-02-17 21:17:00,20.89,33.29,0.0,1537.5,0.005090501,0,1,21,0,0,0
